,TK_PLCS/FPIX/crate03/module04/channel_read_01.value.converted:_original.._value,TK_PLCS/FPIX/crate03/module04/channel_read_02.value.converted:_original.._value,TK_PLCS/FPIX/crate03/module04/channel_read_03.value.converted:_original.._value,TK_PLCS/FPIX/crate03/module04/channel_read_04.value.converted:_original.._value,TK_PLCS/FPIX/crate03/module04/channel_read_05.value.converted:_original.._value,TK_PLCS/FPIX/crate03/module04/channel_read_06.value.converted:_original.._value,TK_PLCS/FPIX/crate03/module04/channel_read_07.value.converted:_original.._value,TK_PLCS/FPIX/crate03/module04/channel_read_08.value.converted:_original.._value,TK_PLCS/FPIX/crate03/module05/channel_read_01.value.converted:_original.._value,TK_PLCS/FPIX/crate03/module05/channel_read_02.value.converted:_original.._value,TK_PLCS/FPIX/crate03/module05/channel_read_04.value.converted:_original.._value,TK_PLCS/FPIX/crate03/module05/channel_read_07.value.converted:_original.._value,TK_PLCS/FPIX/crate03/module05/channel_read_08.value.converted:_original.._value,
,Passive Box #2 Pt1k on Detector,Passive Box #2 Pt1k on Detector,Passive Box #2 Pt1k on Detector,Passive Box #2 Pt1k on Detector,Passive Box #2 Pt1k on Detector,Passive Box #2 Pt1k on Detector,Passive Box #2 Pt1k on Detector,Passive Box #2 Pt1k on Detector,Passive Box #2 Pt1k on Detector,Passive Box #2 Pt1k on Detector,Passive Box #2 Pt1k on Detector,Passive Box #2 Pt1k on Detector,Passive Box #2 Pt1k on Detector,
"2018/01/20 10:31:50.876",,,,,,,,,,,,,15.7,
"2018/01/20 10:31:53.375",,,,,,,,,,,15.57,,,
"2018/01/20 10:32:05.871",,,,,,15.6,,,,,,,,
"2018/01/20 10:32:35.870",,,,,,,14.91,,,,,,,
"2018/01/20 10:32:48.449",,,,,,,,,,14.43,,,,
"2018/01/20 10:33:43.366",,,,,,,,,,,,15.48,,
"2018/01/20 10:34:25.872",13.71,,,,,,,,,,,,,
"2018/01/20 10:34:30.872",,,,,14.64,,,,,,,,,
"2018/01/20 10:34:53.369",,,,15.08,,,,,,,,,,
"2018/01/20 10:35:00.874",,13.64,,,,,,,,,,,,
"2018/01/20 10:35:08.379",,,,,,,,,14.02,,,,,
"2018/01/20 10:35:13.367",,,14.06,,,,,,,,,,,
"2018/01/20 10:35:23.367",,,,,,,,15.45,,,,,,
"2018/01/20 10:36:05.872",,,,,,,,,,,15.06,,15.19,
"2018/01/20 10:36:08.385",,,,,,,14.4,,,,,,,
"2018/01/20 10:36:25.874",,,,,,15.08,,,,,,,,
"2018/01/20 10:36:28.375",,,,,,,,,,13.91,,,,
"2018/01/20 10:37:58.383",13.2,,,,,,,,,,,,,
"2018/01/20 10:38:20.870",,,,,14.13,,,,,,,,,
"2018/01/20 10:38:25.878",,,,,,,,,,,,14.95,,
"2018/01/20 10:38:43.367",,13.13,,,,,,,,,,,,
"2018/01/20 10:38:50.870",,,,,,,,,13.5,,,,,
"2018/01/20 10:38:55.860",,,,14.57,,,,,,,,,,
"2018/01/20 10:38:58.388",,,13.54,,,,,,,,,,,
"2018/01/20 10:39:25.877",,,,,,,,14.93,,,,,,
"2018/01/20 10:39:55.878",,,,,,,13.88,,,,,,,
"2018/01/20 10:40:25.875",,,,,,,,,,,14.54,,,
"2018/01/20 10:40:28.385",,,,,,,,,,13.39,,,,
"2018/01/20 10:40:33.374",,,,,,14.57,,,,,,,14.67,
"2018/01/20 10:41:35.873",12.69,,,,,,,,,,,,,
"2018/01/20 10:42:08.388",,,,,13.62,,,,,,,,,
"2018/01/20 10:42:20.871",,12.62,,,,,,,,,,,,
"2018/01/20 10:42:50.868",,,13.03,,,,,,,,,,,
"2018/01/20 10:42:58.451",,,,14.06,,,,,12.98,,,,,
"2018/01/20 10:43:13.366",,,,,,,,,,,,14.43,,
"2018/01/20 10:43:20.872",,,,,,,,14.42,,,,,,
"2018/01/20 10:43:40.862",,,,,,,13.37,,,,,,,
"2018/01/20 10:44:18.468",,,,,,,,,,12.87,,,,
"2018/01/20 10:44:33.377",,,,,,14.06,,,,,,,,
"2018/01/20 10:45:10.869",,,,,,,,,,,14.02,,,
"2018/01/20 10:45:23.372",,,,,,,,,,,,,14.15,
"2018/01/20 10:45:45.870",12.18,,,,,,,,,,,,,
"2018/01/20 10:46:08.377",,,,,13.1,,,,,,,,,
"2018/01/20 10:46:35.876",,12.11,,,,,,,,,,,,
"2018/01/20 10:46:53.375",,,12.52,,,,,,,,,,,
"2018/01/20 10:46:55.872",,,,13.54,,,,,,,,,,
"2018/01/20 10:47:03.379",,,,,,,,,12.45,,,,,
"2018/01/20 10:47:18.451",,,,,,,,13.91,,,,,,
"2018/01/20 10:47:43.373",,,,,,,12.86,,,,,,,
"2018/01/20 10:48:03.368",,,,,,,,,,,,13.91,,
"2018/01/20 10:48:43.371",,,,,,13.54,,,,,,,,
"2018/01/20 10:48:53.375",,,,,,,,,,12.35,,,,
"2018/01/20 10:50:00.868",,,,,,,,,,,13.5,,,
"2018/01/20 10:50:08.387",11.67,,,,,,,,,,,,,
"2018/01/20 10:50:13.376",,,,,,,,,,,,,13.63,
"2018/01/20 10:50:20.871",,,,,12.59,,,,,,,,,
"2018/01/20 10:51:00.863",,11.59,,,,,,,,,,,,
"2018/01/20 10:51:08.385",,,,13.03,,,,,,,,,,
"2018/01/20 10:51:18.456",,,12.01,,,,,,,,,,,
"2018/01/20 10:51:25.869",,,,,,,,13.4,,,,,,
"2018/01/20 10:51:53.370",,,,,,,,,11.93,,,,,
"2018/01/20 10:52:03.374",,,,,,,12.35,,,,,,,
"2018/01/20 10:52:48.456",,,,,,13.03,,,,,,,,
"2018/01/20 10:53:28.382",,,,,,,,,,,,13.39,,
"2018/01/20 10:53:30.878",,,,,,,,,,11.82,,,,
"2018/01/20 10:54:50.875",,,,,12.08,,,,,,,,,
"2018/01/20 10:54:58.379",11.15,,,,,,,,,,,,,
"2018/01/20 10:55:28.388",,,,12.52,,,,,,,,,,
"2018/01/20 10:55:30.871",,,,,,,,,,,12.98,,,
"2018/01/20 10:55:40.871",,,,,,,,12.89,,,,,13.11,
"2018/01/20 10:55:48.538",,,11.5,,,,,,,,,,,
"2018/01/20 10:55:58.381",,11.08,,,,,,,,,,,,
"2018/01/20 10:56:33.379",,,,,,,11.84,,,,,,,
"2018/01/20 10:56:50.869",,,,,,,,,11.41,,,,,
"2018/01/20 10:57:13.371",,,,,,12.52,,,,,,,,
"2018/01/20 10:58:35.870",,,,,,,,,,11.3,,,,
"2018/01/20 10:59:05.875",,,,,,,,,,,,12.87,,
"2018/01/20 10:59:30.866",,,,,11.57,,,,,,,,,
"2018/01/20 11:00:03.376",,,,12.01,,,,,,,,,,
"2018/01/20 11:00:18.453",,,,,,,,12.37,,,,,,
"2018/01/20 11:00:30.873",10.64,,,,,,,,,,,,,
"2018/01/20 11:00:45.872",,,10.98,,,,,,,,,,,
"2018/01/20 11:01:20.879",,,,,,,,,,,12.45,,,
"2018/01/20 11:01:38.377",,,,,,,11.33,,,,,,12.58,
"2018/01/20 11:01:43.369",,10.57,,,,,,,,,,,,
"2018/01/20 11:01:48.452",,,,,,12.01,,,,,,,,
"2018/01/20 11:02:38.378",,,,,,,,,10.88,,,,,
"2018/01/20 11:04:25.864",,,,,,,,,,10.77,,,,
"2018/01/20 11:04:33.367",,,,,11.06,,,,,,,,,
"2018/01/20 11:04:45.877",,,,11.5,,,,,,,,,,
"2018/01/20 11:04:58.444",,,,,,,,11.86,,,,,,
"2018/01/20 11:05:18.463",,,,,,,,,,,,12.35,,
"2018/01/20 11:06:00.866",,,10.47,,,,,,,,,,,
"2018/01/20 11:06:13.363",10.13,,,,,,,,,,,,,
"2018/01/20 11:06:43.368",,,,,,11.5,,,,,,,,
"2018/01/20 11:06:45.864",,,,,,,10.81,,,,,,,
"2018/01/20 11:07:28.371",,10.06,,,,,,,,,,,,
"2018/01/20 11:07:35.866",,,,,,,,,,,11.93,,,
"2018/01/20 11:07:55.866",,,,,,,,,,,,,12.06,
"2018/01/20 11:09:05.861",,,,,,,,,10.36,,,,,
"2018/01/20 11:09:45.864",,,,,10.55,,,,,,,,,
"2018/01/20 11:09:48.457",,,,10.98,,,,,,,,,,
"2018/01/20 11:09:55.870",,,,,,,,11.35,,,,,,
"2018/01/20 11:10:23.368",,,,,,,,,,10.25,,,,
"2018/01/20 11:11:35.864",,,,,,10.98,,,,,,,,
"2018/01/20 11:11:38.375",,,9.96,,,,,,,,,,,
"2018/01/20 11:12:05.860",,,,,,,,,,,,11.82,,
"2018/01/20 11:12:15.863",,,,,,,10.3,,,,,,,
"2018/01/20 11:12:25.862",9.62,,,,,,,,,,,,,
"2018/01/20 11:13:38.377",,9.55,,,,,,,,,,,,
"2018/01/20 11:14:28.374",,,,,,,,,,,11.41,,,
"2018/01/20 11:14:55.866",,,,,,,,10.84,,,,,11.54,
"2018/01/20 11:15:08.381",,,,10.47,,,,,,,,,,
"2018/01/20 11:15:15.868",,,,,10.03,,,,,,,,,
"2018/01/20 11:15:18.453",,,,,,,,,9.84,,,,,
"2018/01/20 11:16:58.388",,,,,,10.47,,,,,,,,
"2018/01/20 11:17:00.865",,,,,,,,,,9.73,,,,
"2018/01/20 11:17:40.871",,,9.45,,,,,,,,,,,
"2018/01/20 11:18:03.372",,,,,,,9.79,,,,,,,
"2018/01/20 11:19:20.865",,,,,,,,,,,,11.3,,
"2018/01/20 11:19:28.377",9.11,,,,,,,,,,,,,
"2018/01/20 11:20:33.369",,,,,,,,10.33,,,,,,
"2018/01/20 11:20:50.875",,9.03,,,,,,,,,,,,
"2018/01/20 11:21:03.365",,,,9.96,,,,,,,,,,
"2018/01/20 11:21:23.367",,,,,9.52,,,,,,,,,
"2018/01/20 11:22:13.360",,,,,,,,,,,10.88,,,
"2018/01/20 11:22:38.375",,,,,,9.96,,,,,,,11.01,
"2018/01/20 11:22:40.871",,,,,,,,,9.32,,,,,
"2018/01/20 11:24:18.452",,,8.94,,,,,,,,,,,
"2018/01/20 11:24:48.460",,,,,,,9.28,,,,,,,
"2018/01/20 11:25:10.870",,,,,,,,,,9.21,,,,
"2018/01/20 11:26:43.368",,,,,,,,9.81,,,,,,
"2018/01/20 11:27:25.870",,,,9.45,,,,,,,,,,
"2018/01/20 11:27:30.868",,,,,,,,,,,,10.77,,
"2018/01/20 11:27:43.370",8.6,,,,,,,,,,,,,
"2018/01/20 11:27:58.382",,,,,9.01,,,,,,,,,
"2018/01/20 11:29:00.876",,,,,,9.45,,,,,,,,
"2018/01/20 11:29:10.871",,8.52,,,,,,,,,,,,
"2018/01/20 11:30:38.443",,,,,,,,,,,10.36,,,
"2018/01/20 11:31:15.863",,,,,,,,,,,,,10.49,
"2018/01/20 11:31:25.868",,,8.42,,,,,,,,,,,
"2018/01/20 11:31:45.873",,,,,,,8.77,,8.8,,,,,
"2018/01/20 11:33:18.464",,,,,,,,9.3,,,,,,
"2018/01/20 11:33:55.866",,,,,,,,,,8.69,,,,
"2018/01/20 11:34:20.869",,,,8.94,,,,,,,,,,
"2018/01/20 11:35:03.372",,,,,8.5,,,,,,,,,
"2018/01/20 11:35:48.449",,,,,,8.94,,,,,,,,
"2018/01/20 11:36:33.367",,,,,,,,,,,,10.25,,
"2018/01/20 11:36:55.873",8.08,,,,,,,,,,,,,
"2018/01/20 11:38:35.864",,8.01,,,,,,,,,,,,
"2018/01/20 11:39:38.379",,,7.91,,,,,,,,,,,
"2018/01/20 11:39:48.521",,,,,,,8.25,,,,,,,
"2018/01/20 11:40:23.370",,,,,,,,,,,9.84,,,
"2018/01/20 11:40:48.457",,,,,,,,8.79,,,,,,
"2018/01/20 11:40:50.870",,,,,,,,,,,,,9.97,
"2018/01/20 11:41:25.872",,,,,,,,,8.27,,,,,
"2018/01/20 11:41:50.867",,,,8.42,,,,,,,,,,
"2018/01/20 11:43:05.868",,,,,7.99,,,,,,,,,
"2018/01/20 11:43:13.371",,,,,,8.42,,,,,,,,
"2018/01/20 11:44:03.370",,,,,,,,,,8.17,,,,
"2018/01/20 11:46:53.372",,,,,,,,,,,,9.73,,
"2018/01/20 11:47:15.862",7.57,,,,,,,,,,,,,
"2018/01/20 11:48:43.372",,,7.4,,,,7.74,,,,,,,
"2018/01/20 11:48:45.867",,,,,,,,8.28,,,,,,
"2018/01/20 11:49:10.875",,7.5,,,,,,,,,,,,
"2018/01/20 11:50:08.384",,,,7.91,,,,,,,,,,
"2018/01/20 11:51:35.874",,,,,,7.91,,,,,,,,
"2018/01/20 11:51:40.874",,,,,,,,,,,9.32,,,
"2018/01/20 11:52:05.868",,,,,7.47,,,,,,,,,
"2018/01/20 11:52:08.384",,,,,,,,,,,,,9.45,
"2018/01/20 11:53:23.377",,,,,,,,,7.75,,,,,
"2018/01/20 11:55:58.382",,,,,,,,,,7.64,,,,
"2018/01/20 11:57:38.371",,,,,,,,7.77,,,,,,
"2018/01/20 11:58:48.449",,,,,,,7.23,,,,,,,
"2018/01/20 11:59:10.861",,,6.89,,,,,,,,,,,
"2018/01/20 11:59:20.858",,,,,,,,,,,,9.21,,
"2018/01/20 11:59:40.865",,,,7.4,,,,,,,,,,
"2018/01/20 11:59:48.454",7.06,,,,,,,,,,,,,
"2018/01/20 12:01:03.364",,,,,,7.4,,,,,,,,
"2018/01/20 12:02:08.375",,6.99,,,,,,,,,,,,
"2018/01/20 12:02:48.447",,,,,6.96,,,,,,,,,
"2018/01/20 12:05:03.365",,,,,,,,,,,8.8,,,
"2018/01/20 12:05:18.456",,,,,,,,,,,,,8.93,
"2018/01/20 12:07:18.504",,,,,,,,,7.23,,,,,
"2018/01/20 12:08:08.376",,,,,,,,7.25,,,,,,
"2018/01/20 12:10:45.864",,,,6.89,,,,,,,,,,
"2018/01/20 12:10:50.858",,,,,,,6.72,,,,,,,
"2018/01/20 12:11:10.858",,,,,,,,,,7.12,,,,
"2018/01/20 12:11:23.375",,,6.38,,,,,,,,,,,
"2018/01/20 12:11:30.876",,,,,,6.89,,,,,,,,
"2018/01/20 12:14:10.867",,,,,,,,,,,,8.69,,
"2018/01/20 12:14:58.378",,,,,6.45,,,,,,,,,
"2018/01/20 12:15:05.866",6.55,,,,,,,,,,,,,
"2018/01/20 12:18:05.873",,6.47,,,,,,,,,,,,
"2018/01/20 12:20:38.373",,,,,,,,6.74,,,,,,
"2018/01/20 12:22:33.369",,,,,,,,,,,8.27,,8.4,
"2018/01/20 12:24:08.380",,,,6.38,,,,,,,,,,
"2018/01/20 12:24:45.868",,,,,,6.38,,,,,,,,
"2018/01/20 12:25:33.362",,,,,,,6.21,,,,,,,
"2018/01/20 12:25:50.868",,,,,,,,,6.71,,,,,
"2018/01/20 12:26:30.877",,,5.87,,,,,,,,,,,
"2018/01/20 12:29:08.385",,,,,,,,,,6.6,,,,
"2018/01/20 12:29:53.364",,,,,5.94,,,,,,,,,
"2018/01/20 12:33:05.872",,,,,,,,,,,,8.17,,
"2018/01/20 12:34:43.359",6.04,,,,,,,,,,,,,
"2018/01/20 12:35:50.870",,,,,,,,6.23,,,,,,
"2018/01/20 12:37:58.385",,5.96,,,,,,,,,,,,
"2018/01/20 12:39:53.372",,,,,,5.87,,,,,,,,
"2018/01/20 12:40:13.365",,,,5.87,,,,,,,,,,
"2018/01/20 12:42:40.860",,,,,,,5.69,,,,,,,
"2018/01/20 12:43:25.863",,,,,,,,,,,7.75,,,
"2018/01/20 12:43:55.865",,,,,,,,,,,,,7.88,
"2018/01/20 12:44:20.864",,,5.35,,,,,,,,,,,
"2018/01/20 12:47:13.364",,,,,,,,,6.19,,,,,
"2018/01/20 12:47:28.376",,,,,5.43,,,,,,,,,
"2018/01/20 12:53:38.373",,,,,,,,,,6.08,,,,
"2018/01/20 12:54:00.866",,,,,,,,5.72,,,,,,
"2018/01/20 12:57:10.864",,,,,,,,,,,,7.64,,
"2018/01/20 12:59:53.370",,,,,,5.35,,,,,,,,
"2018/01/20 13:00:25.872",5.52,,,,,,,,,,,,,
"2018/01/20 13:00:30.875",,,,5.35,,,,,,,,,,
"2018/01/20 13:04:58.384",,5.45,,,,,,,,,,,,
"2018/01/20 13:06:33.373",,,,,,,5.18,,,,,,,
"2018/01/20 13:09:58.383",,,4.84,,,,,,,,,,,
"2018/01/20 13:11:58.378",,,,,4.91,,,,,,,,,
"2018/01/20 13:14:03.370",,,,,,,,,,,,,7.36,
"2018/01/20 13:14:10.867",,,,,,,,,,,7.23,,,
"2018/01/20 13:18:38.380",,,,,,,,5.21,,,,,,
"2018/01/20 13:21:45.878",,,,,,,,,5.67,,,,,
"2018/01/20 13:26:53.373",,,,,,4.84,,,,,,,,
"2018/01/20 13:28:58.377",,,,,,,,,,5.56,,,,
"2018/01/20 13:29:15.874",,,,4.84,,,,,,,,,,
"2018/01/20 13:37:33.366",,,,,,,,,,,,7.12,,
"2018/01/20 13:42:43.367",5.01,,,,,,,,,,,,,
"2018/01/20 13:44:40.869",,,,,,,4.67,,,,,,,
"2018/01/20 13:48:55.866",,,4.33,,,,,,,,,,,
"2018/01/20 13:51:38.381",,4.94,,,,,,,,,,,,
"2018/01/20 13:51:55.861",,,,,4.4,,,,,,,,,
"2018/01/20 14:00:30.872",,,,,,,,4.7,,,,,,
"2018/01/20 14:13:10.867",,,,,,4.33,,,,,,,,
"2018/01/20 14:13:23.374",,,,,,,,,,,,,6.84,
"2018/01/20 14:14:18.438",,,,,,,,,,,6.71,,,
"2018/01/20 14:20:13.374",,,,4.33,,,,,,,,,,
"2018/01/20 14:26:55.863",,,,,,,,,5.15,,,,,
"2018/01/20 14:44:03.366",,,,,,,,,,5.04,,,,
"2018/01/20 14:51:23.370",,,,,,,4.16,,,,,,,
"2018/01/20 14:53:48.446",,,,,,,,,,,,6.6,,
"2018/01/20 15:00:20.874",4.5,,,,,,,,,,,,,
"2018/01/20 15:02:00.874",,,3.82,,,,,,,,,,,
"2018/01/20 15:03:33.373",,,,,3.89,,,,,,,,,
"2018/01/20 15:15:33.362",,,,,,,,4.18,,,,,,
"2018/01/20 15:16:15.865",,4.43,,,,,,,,,,,,
"2018/01/20 15:38:23.371",,,,,,3.82,,,,,,,,
"2018/01/20 15:51:25.873",,,,3.82,,,,,,,,,,
"2018/01/20 15:52:08.374",,,,,,,,,,,,,6.32,
"2018/01/20 15:57:08.370",,,,,,,,,,,6.19,,,
"2018/01/20 17:18:50.864",,,,,,,,,,,,6.08,,
"2018/01/20 18:41:48.446",,,,,,,,,4.63,,,,,
"2018/01/21 02:21:15.870",,,,,,,,,5.15,,,,,
"2018/01/21 02:30:23.360",,,,4.33,,,,,,,,,,
"2018/01/21 02:58:10.868",,,,,,,,,,,,6.6,,
"2018/01/21 03:16:05.875",,,,,,4.33,,,,,,,,
"2018/01/21 03:48:58.381",,,,,,,,4.7,,,,,,
"2018/01/21 03:52:53.370",,,,,,,,,,5.56,,,,
"2018/01/21 04:12:58.377",,,4.33,,,,,,,,,,,
"2018/01/21 04:25:35.870",,,,,4.4,,,,,,,,,
"2018/01/21 04:26:40.865",,,,,,,,,,,,,6.84,
"2018/01/21 04:33:25.871",,,,,,,4.67,,,,,,,
"2018/01/21 04:35:13.368",,,,,,,,,,,6.71,,,
"2018/01/21 05:05:48.449",,4.94,,,,,,,,,,,,
"2018/01/21 05:09:15.865",5.01,,,,,,,,,,,,,
"2018/01/21 05:31:15.868",,,,,,,,,5.67,,,,,
"2018/01/21 05:58:10.869",,,,4.84,,,,,,,,,,
"2018/01/21 09:30:28.388",,,,,,,,,,,,7.12,,
"2018/01/21 10:12:43.371",,,,,,4.84,,,,,,,,
"2018/01/23 01:07:23.361",,,,,,,,5.21,,,,,,
"2018/01/23 01:54:30.866",,,,,,,,,,6.08,,,,
"2018/01/23 03:05:43.362",,,4.84,,,,,,,,,,,
"2018/01/23 03:09:38.374",,,,,,,,,,,,,7.36,
"2018/01/23 04:11:45.871",,,,,,,5.18,,,,,,,
"2018/01/23 04:25:33.369",,,,,,,,,,,7.23,,,
"2018/01/23 04:27:18.440",,,,,4.91,,,,,,,,,
"2018/01/23 17:29:13.374",,,,,,,,,,,6.71,,,
"2018/01/23 18:55:20.871",,5.45,,,,,,,,,,,,
"2018/01/23 18:55:33.361",5.52,,,,,,,,,,,,,
"2018/01/23 18:58:05.869",,,,,,,,,6.19,,,,,
"2018/01/23 18:58:40.870",,,,,,,,,,,7.23,,,
"2018/01/23 19:05:25.870",,,,,,,,,,6.6,,,,
"2018/01/23 19:05:38.386",,,,,,,,,,,,7.64,,
"2018/01/23 19:06:28.458",6.04,,,,,,,,,,,,,
"2018/01/23 19:06:40.871",,5.96,,,,,,,,,,,,
"2018/01/23 19:07:53.368",,,,5.35,,,,,,,,,,
"2018/01/23 19:08:35.864",,,,,,,,,6.71,,,,,
"2018/01/23 19:09:08.380",,,5.35,,,,,,,,,,,
"2018/01/23 19:09:33.368",,,,,,,,,,,,,7.88,
"2018/01/23 19:09:48.453",,,,,,,5.69,,,,,,,
"2018/01/23 19:10:05.875",,,,,,,,,,,7.75,,,
"2018/01/23 19:11:58.458",,,,,5.43,,,,,,,,,
"2018/01/23 19:12:50.867",,,,,,,,5.72,,,,,,
"2018/01/23 19:13:10.859",,,,,,5.35,,,,,,,,
"2018/01/23 19:15:20.872",,,,,,,,,,7.12,,,,
"2018/01/23 19:15:58.384",6.55,,,,,,,,,,,8.14,,
"2018/01/23 19:16:38.384",,6.47,,,,,,,,,,,,
"2018/01/23 19:18:20.874",,,,,,,,,7.23,,,,,
"2018/01/23 19:18:43.369",,,,,,,,,,,,,8.38,
"2018/01/23 19:19:25.871",,,,,,,,,,,8.27,,,
"2018/01/23 19:19:55.866",,,5.87,,,,,,,,,,,
"2018/01/23 19:20:15.875",,,,,,,6.21,,,,,,,
"2018/01/23 19:20:35.875",,,,5.87,,,,,,,,,,
"2018/01/23 19:22:50.865",,,,,5.94,,,,,,,,,
"2018/01/23 19:24:13.379",,,,,,,,6.23,,,,,,
"2018/01/23 19:24:45.875",7.06,,,,,,,,,,,,,
"2018/01/23 19:24:48.527",,,,,,,,,,7.64,,,,
"2018/01/23 19:24:53.366",,,,,,5.87,,,,,,,,
"2018/01/23 19:25:28.377",,6.99,,,,,,,,,,,,
"2018/01/23 19:25:55.876",,,,,,,,,,,,8.67,,
"2018/01/23 19:26:53.376",,,,,,,,,7.75,,,,,
"2018/01/23 19:28:18.456",,,,,,,,,,,,,8.9,
"2018/01/23 19:28:50.871",,,,,,,,,,,8.8,,,
"2018/01/23 19:30:03.370",,,6.38,,,,,,,,,,,
"2018/01/23 19:30:08.381",,,,,,,6.72,,,,,,,
"2018/01/23 19:31:08.374",,,,6.38,,,,,,,,,,
"2018/01/23 19:32:43.371",,,,,6.45,,,,,,,,,
"2018/01/23 19:33:03.376",7.57,,,,,,,,,,,,,
"2018/01/23 19:33:28.374",,,,,,,,,,8.14,,,,
"2018/01/23 19:33:58.457",,7.5,,,,,,,,,,,,
"2018/01/23 19:34:48.459",,,,,,,,6.74,,,,,,
"2018/01/23 19:35:25.859",,,,,,,,,,,,9.19,,
"2018/01/23 19:35:33.360",,,,,,6.38,,,,,,,,
"2018/01/23 19:36:00.876",,,,,,,,,8.27,,,,,
"2018/01/23 19:37:35.877",,,,,,,,,,,,,9.43,
"2018/01/23 19:37:58.375",,,,,,,,,,,9.32,,,
"2018/01/23 19:39:38.386",,,6.89,,,,,,,,,,,
"2018/01/23 19:39:43.375",,,,,,,7.23,,,,,,,
"2018/01/23 19:41:20.875",,,,6.89,,,,,,,,,,
"2018/01/23 19:42:08.382",8.08,,,,,,,,,,,,,
"2018/01/23 19:42:30.862",,,,,6.96,,,,,,,,,
"2018/01/23 19:42:43.362",,,,,,,,,,8.67,,,,
"2018/01/23 19:43:13.368",,8.01,,,,,,,,,,,,
"2018/01/23 19:44:23.367",,,,,,,,7.25,,,,,,
"2018/01/23 19:45:00.864",,,,,,,,,,,,9.71,,
"2018/01/23 19:45:30.869",,,,,,6.89,,,,,,,,
"2018/01/23 19:45:33.364",,,,,,,,,8.8,,,,,
"2018/01/23 19:46:58.369",,,,,,,,,,,,,9.95,
"2018/01/23 19:47:10.866",,,,,,,,,,,9.84,,,
"2018/01/23 19:49:15.862",,,,,,,7.74,,,,,,,
"2018/01/23 19:49:23.359",,,7.4,,,,,,,,,,,
"2018/01/23 19:50:58.373",,,,7.4,,,,,,,,,,
"2018/01/23 19:51:15.873",8.6,,,,,,,,,,,,,
"2018/01/23 19:51:55.871",,,,,7.47,,,,,,,,,
"2018/01/23 19:52:10.874",,8.52,,,,,,,,9.19,,,,
"2018/01/23 19:54:08.466",,,,,,,,7.77,,,,,,
"2018/01/23 19:54:33.374",,,,,,,,,,,,10.23,,
"2018/01/23 19:55:03.366",,,,,,,,,9.32,,,,,
"2018/01/23 19:55:08.379",,,,,,7.4,,,,,,,,
"2018/01/23 19:56:23.371",,,,,,,,,,,,,10.47,
"2018/01/23 19:56:38.380",,,,,,,,,,,10.36,,,
"2018/01/23 19:58:35.869",,,,,,,8.25,,,,,,,
"2018/01/23 19:58:55.874",,,7.91,,,,,,,,,,,
"2018/01/23 20:00:45.872",9.11,,,,,,,,,,,,,
"2018/01/23 20:00:53.376",,,,7.91,,,,,,,,,,
"2018/01/23 20:01:33.367",,,,,7.99,,,,,,,,,
"2018/01/23 20:01:58.373",,9.03,,,,,,,,,,,,
"2018/01/23 20:02:10.863",,,,,,,,,,9.71,,,,
"2018/01/23 20:03:38.378",,,,,,,,8.28,,,,,,
"2018/01/23 20:04:30.867",,,,,,,,,,,,10.75,,
"2018/01/23 20:04:58.379",,,,,,7.91,,,,,,,,
"2018/01/23 20:05:03.372",,,,,,,,,9.84,,,,,
"2018/01/23 20:06:13.365",,,,,,,,,,,,,10.99,
"2018/01/23 20:06:18.459",,,,,,,,,,,10.88,,,
"2018/01/23 20:08:18.454",,,,,,,8.77,,,,,,,
"2018/01/23 20:08:33.378",,,8.42,,,,,,,,,,,
"2018/01/23 20:10:30.871",9.62,,,,,,,,,,,,,
"2018/01/23 20:10:45.875",,,,8.42,,,,,,,,,,
"2018/01/23 20:11:23.370",,,,,8.5,,,,,,,,,
"2018/01/23 20:11:40.873",,9.55,,,,,,,,,,,,
"2018/01/23 20:12:18.449",,,,,,,,,,10.23,,,,
"2018/01/23 20:13:13.371",,,,,,,,8.79,,,,,,
"2018/01/23 20:14:10.876",,,,,,,,,,,,11.26,,
"2018/01/23 20:14:35.870",,,,,,8.42,,,,,,,,
"2018/01/23 20:15:18.458",,,,,,,,,10.36,,,,,
"2018/01/23 20:15:45.872",,,,,,,,,,,,,11.5,
"2018/01/23 20:16:08.451",,,,,,,,,,,11.39,,,
"2018/01/23 20:18:05.879",,,,,,,9.28,,,,,,,
"2018/01/23 20:18:30.873",,,8.94,,,,,,,,,,,
"2018/01/23 20:20:43.365",10.13,,,,,,,,,,,,,
"2018/01/23 20:20:45.867",,,,8.94,,,,,,,,,,
"2018/01/23 20:21:18.463",,,,,9.01,,,,,,,,,
"2018/01/23 20:21:58.377",,10.06,,,,,,,,,,,,
"2018/01/23 20:23:08.386",,,,,,,,,,10.75,,,,
"2018/01/23 20:23:10.868",,,,,,,,9.3,,,,,,
"2018/01/23 20:24:40.865",,,,,,,,,,,,11.78,,
"2018/01/23 20:24:43.368",,,,,,8.94,,,,,,,,
"2018/01/23 20:25:35.865",,,,,,,,,10.88,,,,,
"2018/01/23 20:26:15.865",,,,,,,,,,,,,12.02,
"2018/01/23 20:26:40.868",,,,,,,,,,,11.91,,,
"2018/01/23 20:28:05.863",,,,,,,9.79,,,,,,,
"2018/01/23 20:28:40.865",,,9.45,,,,,,,,,,,
"2018/01/23 20:31:15.868",,,,9.45,,,,,,,,,,
"2018/01/23 20:31:18.454",,,,,9.52,,,,,,,,,
