,TK_PLCS/FPIX/crate02/module06/channel_read_01.value.converted:_original.._value,TK_PLCS/FPIX/crate02/module06/channel_read_02.value.converted:_original.._value,TK_PLCS/FPIX/crate02/module06/channel_read_03.value.converted:_original.._value,TK_PLCS/FPIX/crate02/module06/channel_read_04.value.converted:_original.._value,TK_PLCS/FPIX/crate02/module06/channel_read_05.value.converted:_original.._value,TK_PLCS/FPIX/crate02/module06/channel_read_06.value.converted:_original.._value,TK_PLCS/FPIX/crate02/module06/channel_read_07.value.converted:_original.._value,TK_PLCS/FPIX/crate02/module06/channel_read_08.value.converted:_original.._value,TK_PLCS/FPIX/crate02/module07/channel_read_01.value.converted:_original.._value,TK_PLCS/FPIX/crate02/module07/channel_read_02.value.converted:_original.._value,TK_PLCS/FPIX/crate02/module07/channel_read_03.value.converted:_original.._value,TK_PLCS/FPIX/crate02/module07/channel_read_04.value.converted:_original.._value,TK_PLCS/FPIX/crate02/module07/channel_read_05.value.converted:_original.._value,TK_PLCS/FPIX/crate02/module07/channel_read_06.value.converted:_original.._value,TK_PLCS/FPIX/crate02/module07/channel_read_07.value.converted:_original.._value,TK_PLCS/FPIX/crate02/module07/channel_read_08.value.converted:_original.._value,
,Passive Box #1 Pt1k on Detector,Passive Box #1 Pt1k on Detector,Passive Box #1 Pt1k on Detector,Passive Box #1 Pt1k on Detector,Passive Box #1 Pt1k on Detector,Passive Box #1 Pt1k on Detector,Passive Box #1 Pt1k on Detector,Passive Box #1 Pt1k on Detector,Passive Box #1 Pt1k on Detector,Passive Box #1 Pt1k on Detector,Passive Box #1 Pt1k on Detector,Passive Box #1 Pt1k on Detector,Passive Box #1 Pt1k on Detector,Passive Box #1 Pt1k on Detector,Passive Box #1 Pt1k on Detector,Passive Box #1 Pt1k on Detector,
"2018/01/27 17:24:26.426",,,,,,,,,,6.62,,,,,,,
"2018/01/27 17:24:59.010",,,,,6.06,,,,,,,,,,,,
"2018/01/27 17:26:06.428",,,,,,,,,,,,6.72,,,,,
"2018/01/27 17:30:31.429",6.23,,,,,,,,,,,,,,,,
"2018/01/27 17:34:06.429",,,,,,,,,,,6.69,,,,,,
"2018/01/27 17:37:23.927",,,,,,,,,6.79,,,,,,,,
"2018/01/27 17:42:31.433",,,,,,,,6.13,,,,,,,,,
"2018/01/27 17:45:53.936",,,,,,5.91,,,,,,,,,,,
"2018/01/27 17:48:29.010",,,,5.91,,,,,,,,,,,,,
"2018/01/27 17:48:43.940",,,,,,,5.6,,,,,,,,,,
"2018/01/27 17:49:03.935",,5.6,,,,,,,,,,,,,,,
"2018/01/27 17:53:21.428",,,5.43,,,,,,,,,,,,,,
"2018/01/27 17:56:16.429",,,,,5.55,,,,,,,,,,,,
"2018/01/27 17:59:48.950",,,,,,,,,,,,,,6.11,,,
"2018/01/27 18:00:21.430",,,,,,,,,,,,,,,6.3,,
"2018/01/27 18:00:46.435",,,,,,,,,,,,,6.23,,,,
"2018/01/27 18:00:59.018",,,,,,,,,,,,,,,,6.18,
"2018/01/27 18:03:01.423",,,,,,,,,,6.11,,,,,,,
"2018/01/27 18:13:41.429",,,,,,,,,,,,6.21,,,,,
"2018/01/27 18:19:29.011",5.72,,,,,,,,,,,,,,,,
"2018/01/27 18:21:08.941",,,,,,,,5.62,,,,,,,,,
"2018/01/27 18:24:03.935",,,,,,,,,6.28,,,,,,,,
"2018/01/27 18:27:08.943",,,,,,5.4,,,,,,,,,,,
"2018/01/27 18:30:26.427",,,,,,,,,,,6.18,,,,,,
"2018/01/27 18:33:59.016",,,,5.4,,,,,,,,,,,,,
"2018/01/27 18:44:23.938",,,,,,,5.09,,,,,,,,,,
"2018/01/27 18:57:01.422",,,4.91,,,,,,,,,,,,,,
"2018/01/27 19:01:33.932",,,,,5.04,,,,,,,,,,,,
"2018/01/27 19:15:46.429",,5.09,,,,,,,,,,,,,,,
"2018/01/27 19:40:23.928",,,,,,,,,,5.6,,,,,,,
"2018/01/27 20:10:48.935",,,,,,,,5.11,,,,,,,,,
"2018/01/27 20:26:29.004",,,,,,4.89,,,,,,,,,,,
"2018/01/27 20:29:33.930",,,,,,,,,,,,,,,5.79,,
"2018/01/27 20:30:03.940",,,,,,,,,,,,,,5.6,,,
"2018/01/27 20:44:13.931",,,,,,,,,,,,,,,,5.67,
"2018/01/27 20:51:41.438",,,,,,,,,,,,,5.72,,,,
"2018/01/27 21:13:53.937",,,,,,,,,5.77,,,,,,,,
"2018/01/27 21:17:16.428",,,,,,,,,,,,5.69,,,,,
"2018/01/27 21:18:56.432",5.21,,,,,,,,,,,,,,,,
"2018/01/27 21:19:08.944",,,,4.89,,,,,,,,,,,,,
"2018/01/28 02:52:03.926",,,,,,,,,,,5.67,,,,,,
"2018/01/28 03:01:38.951",,,,,,,4.57,,,,,,,,,,
"2018/01/28 04:28:56.424",,,,,4.52,,,,,,,,,,,,
"2018/01/28 04:53:43.933",,,4.4,,,,,,,,,,,,,,
"2018/01/29 05:00:56.439",,4.57,,,,,,,,,,,,,,,
"2018/01/29 06:41:31.435",,,,,,,,,,5.09,,,,,,,
"2018/01/29 08:13:16.422",,,,,,,,,,,,,,,,5.16,
"2018/01/29 08:14:38.948",,,,,,,,,,,,,,,5.28,,
"2018/01/29 08:15:01.430",,,,,,,,,,,,,,5.09,,,
"2018/01/29 08:15:33.923",,,,,,,,,,,,,5.21,,,,
"2018/01/29 08:17:23.933",,,,,,,,,5.26,,,,,,,,
"2018/01/29 08:19:06.440",4.7,,,,,,,,,,,,,,,,
"2018/01/29 08:21:46.430",,,,,,,,,,,,5.18,,,,,
"2018/01/29 08:30:23.922",,,,,,,,,,,5.16,,,,,,
"2018/01/29 08:40:13.931",,,,,,,,4.6,,,,,,,,,
"2018/01/29 08:45:43.937",,,,,,4.38,,,,,,,,,,,
"2018/01/29 08:49:53.923",,,,4.38,,,,,,,,,,,,,
"2018/01/29 09:10:41.430",,,,,,,,,,4.57,,,,,,,
"2018/01/29 09:26:16.432",,4.06,,,,,,,,,,,,,,,
"2018/01/29 09:34:01.423",,,,,,,4.06,,,,,,,,,,
"2018/01/29 09:42:21.426",,,3.89,,,,,,,,,,,,,,
"2018/01/29 09:47:51.429",,,,,4.01,,,,,,,,,,,,
"2018/01/29 11:09:11.427",,,,,,,,,4.74,,,,,,,,
"2018/01/29 13:49:13.933",4.18,,,,,,,,,,,,,,,,
"2018/01/29 13:51:31.435",,,,,,,,,4.23,,,,,,,,
"2018/01/29 13:51:38.939",,,,,,,,,,4.06,,,,,,,
"2018/01/29 14:03:21.431",,,,,,,,,,,,,,,,5.67,
"2018/01/29 14:06:43.930",,,,,,,,,,,,,,,5.79,,
"2018/01/29 14:07:29.084",,,,,,,,,,,,,,5.6,,,
"2018/01/29 14:08:13.928",,,,,,,,,,,,,5.72,,,,
"2018/01/29 14:08:33.920",,,,,,,,,4.74,,,,,,,,
"2018/01/29 14:08:41.428",,,,,,,,,,,5.67,,,,,,
"2018/01/29 14:08:53.928",,,,,,,,,,,,5.69,,,,,
"2018/01/29 14:09:13.924",,,,,,,,,,4.57,,,,,,,
"2018/01/29 14:10:01.432",,4.57,,,,,,,,,,,,,,,
"2018/01/29 14:10:11.427",,,,,,,,,,,,,,,,6.18,
"2018/01/29 14:10:16.432",4.7,,,,,,,,,,,,,,,,
"2018/01/29 14:11:09.003",,,4.4,,,,,,,,,,,,,,
"2018/01/29 14:11:46.426",,,,,,,4.57,,,,,,,,,,
"2018/01/29 14:13:01.430",,,,,4.52,,,,,,,,,,,,
"2018/01/29 14:13:33.920",,,,,,,,,,,,,,,6.3,,
"2018/01/29 14:14:06.426",,,,,,,,,,,,,,6.11,,,
"2018/01/29 14:14:46.427",,,,,,,,,,,,,6.23,,,,
"2018/01/29 14:15:38.935",,,,,,,,,,,6.18,,,,,,
"2018/01/29 14:15:41.431",,,,,,,,,,,,6.21,,,,,
"2018/01/29 14:16:23.927",,,,,,,,,5.26,,,,,,,,
"2018/01/29 14:16:41.431",,,,,,,,,,,,,,,,6.69,
"2018/01/29 14:17:26.423",,,,,,,,,,5.09,,,,,,,
"2018/01/29 14:17:46.427",,5.09,,,,,,,,,,,,,,,
"2018/01/29 14:18:26.429",5.21,,,,,,,,,,,,,,,,
"2018/01/29 14:20:01.425",,,,,,,,,,,,,,,6.82,,
"2018/01/29 14:20:21.430",,,,,,,,,,,,,,6.62,,,
"2018/01/29 14:21:06.432",,,,,,,,,,,,,6.74,,,,
"2018/01/29 14:21:13.932",,,4.91,,,,,,,,,,,,,,
"2018/01/29 14:22:16.430",,,,,,,,,,,,6.72,,,,,
"2018/01/29 14:22:23.933",,,,,,,,,,,6.69,,,,,,
"2018/01/29 14:22:53.928",,,,,,,5.09,,,,,,,,,,
"2018/01/29 14:23:01.431",,,,,,,,,,,,,,,,7.21,
"2018/01/29 14:23:26.428",,,,,,,,,5.77,,,,,,,,
"2018/01/29 14:23:46.436",,,,4.89,,,,,,,,,,,,,
"2018/01/29 14:24:26.435",,,,,5.04,,,,,,,,,,,,
"2018/01/29 14:24:36.420",,,,,,,,,,5.6,,,,,,,
"2018/01/29 14:24:53.933",,5.6,,,,,,,,,,,,,,,
"2018/01/29 14:25:43.928",5.72,,,,,,,,,,,,,,,,
"2018/01/29 14:26:11.430",,,,,,,,,,,,,,,7.33,,
"2018/01/29 14:26:33.938",,,,,,,,,,,,,,7.13,,,
"2018/01/29 14:26:41.439",,,,,,,,5.11,,,,,,,,,
"2018/01/29 14:27:01.430",,,,,,4.89,,,,,,,,,,,
"2018/01/29 14:27:23.932",,,,,,,,,,,,,7.25,,,,
"2018/01/29 14:28:36.434",,,,,,,,,,,,7.23,,,,,
"2018/01/29 14:28:51.434",,,,,,,,,,,7.21,,,,,,
"2018/01/29 14:29:26.431",,,,,,,,,,,,,,,,7.72,
"2018/01/29 14:30:08.937",,,5.43,,,,,,,,,,,,,,
"2018/01/29 14:30:26.430",,,,,,,,,6.28,,,,,,,,
"2018/01/29 14:31:41.429",,6.11,,,,,,,,,,,,,,,
"2018/01/29 14:31:56.433",,,,,,,,,,6.11,,,,,,,
"2018/01/29 14:32:31.428",,,,,,,5.6,,,,,,,,,,
"2018/01/29 14:32:36.436",,,,,,,,,,,,,,,7.84,,
"2018/01/29 14:32:41.434",6.23,,,,,,,,,,,,,,,,
"2018/01/29 14:32:51.428",,,,,,,,,,,,,,7.64,,,
"2018/01/29 14:33:01.432",,,,5.4,,,,,,,,,,,,,
"2018/01/29 14:33:51.437",,,,,,,,,,,,,7.77,,,,
"2018/01/29 14:34:16.423",,,,,5.55,,,,,,,,,,,,
"2018/01/29 14:35:08.937",,,,,,,,,,,,7.74,,,,,
"2018/01/29 14:35:21.422",,,,,,,,,,,7.72,,,,,,
"2018/01/29 14:35:56.433",,,,,,,,,,,,,,,,8.23,
"2018/01/29 14:36:41.430",,,,,,,,5.62,,,,,,,,,
"2018/01/29 14:37:01.433",,,,,,5.4,,,,,,,,,,,
"2018/01/29 14:37:26.432",,,,,,,,,6.79,,,,,,,,
"2018/01/29 14:38:48.939",,6.62,,,,,,,,,,,,,,,
"2018/01/29 14:38:51.433",,,5.94,,,,,,,,,,,,,,
"2018/01/29 14:38:53.936",,,,,,,,,,6.62,,,,,,,
"2018/01/29 14:39:16.436",,,,,,,,,,,,,,,8.35,,
"2018/01/29 14:39:29.006",,,,,,,,,,,,,,8.16,,,
"2018/01/29 14:39:48.939",6.74,,,,,,,,,,,,,,,,
"2018/01/29 14:40:36.432",,,,,,,,,,,,,8.28,,,,
"2018/01/29 14:41:29.019",,,,,,,6.11,,,,,,,,,,
"2018/01/29 14:41:48.947",,,,5.91,,,,,,,,,,,,,
"2018/01/29 14:41:56.429",,,,,,,,,,,,8.25,,,,,
"2018/01/29 14:42:11.440",,,,,,,,,,,8.23,,,,,,
"2018/01/29 14:43:08.940",,,,,,,,,,,,,,,,8.74,
"2018/01/29 14:43:18.939",,,,,6.06,,,,,,,,,,,,
"2018/01/29 14:44:36.430",,,,,,,,,7.3,,,,,,,,
"2018/01/29 14:45:46.436",,,,,,,,6.13,,,,,,,,,
"2018/01/29 14:45:56.428",,7.13,,,,,,,,,,,,,,,
"2018/01/29 14:46:01.438",,,,,,5.91,,,,,,,,,,,
"2018/01/29 14:46:18.934",,,,,,,,,,7.13,,,,,8.86,,
"2018/01/29 14:46:23.929",,,,,,,,,,,,,,8.67,,,
"2018/01/29 14:47:01.433",7.25,,,,,,,,,,,,,,,,
"2018/01/29 14:47:23.937",,,6.45,,,,,,,,,,,,,,
"2018/01/29 14:47:41.433",,,,,,,,,,,,,8.79,,,,
"2018/01/29 14:49:01.430",,,,,,,,,,,,8.77,,,,,
"2018/01/29 14:49:11.433",,,,,,,,,,,8.74,,,,,,
"2018/01/29 14:50:11.435",,,,,,,6.62,,,,,,,,,,
"2018/01/29 14:50:16.432",,,,6.43,,,,,,,,,,,,,
"2018/01/29 14:50:29.018",,,,,,,,,,,,,,,,9.25,
"2018/01/29 14:51:53.941",,,,,6.57,,,,,,,,,,,,
"2018/01/29 14:51:59.021",,,,,,,,,7.82,,,,,,,,
"2018/01/29 14:53:21.431",,7.64,,,,,,,,,,,,,,,
"2018/01/29 14:53:33.936",,,,,,,,,,,,,,,9.38,,
"2018/01/29 14:53:41.434",,,,,,,,,,7.64,,,,,,,
"2018/01/29 14:53:46.420",,,,,,,,,,,,,,9.18,,,
"2018/01/29 14:54:26.428",7.77,,,,,,,,,,,,,,,,
"2018/01/29 14:54:33.929",,,,,,6.43,,,,,,,,,,,
"2018/01/29 14:54:36.430",,,,,,,,6.65,,,,,,,,,
"2018/01/29 14:55:06.427",,,,,,,,,,,,,9.3,,,,
"2018/01/29 14:55:56.429",,,6.96,,,,,,,,,,,,,,
"2018/01/29 14:56:23.939",,,,,,,,,,,,9.28,,,,,
"2018/01/29 14:56:41.434",,,,,,,,,,,9.25,,,,,,
"2018/01/29 14:58:13.921",,,,,,,,,,,,,,,,9.77,
"2018/01/29 14:58:46.437",,,,6.94,,,,,,,,,,,,,
"2018/01/29 14:58:49.012",,,,,,,7.13,,,,,,,,,,
"2018/01/29 14:59:38.948",,,,,,,,,8.33,,,,,,,,
"2018/01/29 15:00:31.429",,,,,7.08,,,,,,,,,,,,
"2018/01/29 15:01:01.426",,8.16,,,,,,,,,,,,,,,
"2018/01/29 15:01:21.422",,,,,,,,,,8.16,,,,,9.89,,
"2018/01/29 15:01:23.919",,,,,,,,,,,,,,9.69,,,
"2018/01/29 15:02:03.929",8.28,,,,,,,,,,,,,,,,
"2018/01/29 15:02:51.426",,,,,,,,,,,,,9.81,,,,
"2018/01/29 15:03:13.926",,,,,,,,7.16,,,,,,,,,
"2018/01/29 15:03:18.934",,,,,,6.94,,,,,,,,,,,
"2018/01/29 15:04:11.424",,,,,,,,,,,,9.79,,,,,
"2018/01/29 15:04:29.008",,,7.47,,,,,,,,9.77,,,,,,
"2018/01/29 15:06:23.928",,,,,,,,,,,,,,,,10.28,
"2018/01/29 15:07:23.929",,,,7.45,,,,,,,,,,,,,
"2018/01/29 15:07:31.427",,,,,,,7.64,,,,,,,,,,
"2018/01/29 15:07:43.923",,,,,,,,,8.84,,,,,,,,
"2018/01/29 15:08:59.003",,8.67,,,,,,,,,,,,,,,
"2018/01/29 15:09:18.931",,,,,7.6,,,,,,,,,,,,
"2018/01/29 15:09:21.428",,,,,,,,,,8.67,,,,,,,
"2018/01/29 15:09:29.004",,,,,,,,,,,,,,,10.4,,
"2018/01/29 15:09:33.930",,,,,,,,,,,,,,10.2,,,
"2018/01/29 15:10:06.426",8.79,,,,,,,,,,,,,,,,
"2018/01/29 15:11:03.930",,,,,,,,,,,,,10.33,,,,
"2018/01/29 15:11:56.433",,,,,,,,7.67,,,,,,,,,
"2018/01/29 15:12:03.931",,,,,,7.45,,,,,,,,,,,
"2018/01/29 15:12:26.430",,,,,,,,,,,,10.3,,,,,
"2018/01/29 15:12:43.927",,,,,,,,,,,10.28,,,,,,
"2018/01/29 15:13:13.934",,,7.99,,,,,,,,,,,,,,
"2018/01/29 15:15:01.430",,,,,,,,,,,,,,,,10.79,
"2018/01/29 15:15:59.004",,,,,,,,,9.35,,,,,,,,
"2018/01/29 15:16:11.438",,,,7.96,,,,,,,,,,,,,
"2018/01/29 15:16:18.943",,,,,,,8.16,,,,,,,,,,
"2018/01/29 15:17:13.930",,9.18,,,,,,,,,,,,,,,
"2018/01/29 15:17:48.941",,,,,,,,,,9.18,,,,,,,
"2018/01/29 15:18:01.440",,,,,,,,,,,,,,,10.91,,
"2018/01/29 15:18:03.928",,,,,8.11,,,,,,,,,,,,
"2018/01/29 15:18:06.438",,,,,,,,,,,,,,10.72,,,
"2018/01/29 15:18:21.432",9.3,,,,,,,,,,,,,,,,
"2018/01/29 15:19:51.434",,,,,,,,,,,,,10.84,,,,
"2018/01/29 15:20:43.933",,,,,,,,8.18,,,,,,,,,
"2018/01/29 15:20:56.427",,,,,,7.96,,,,,,,,,,,
"2018/01/29 15:21:11.436",,,,,,,,,,,,10.81,,,,,
"2018/01/29 15:21:26.431",,,,,,,,,,,10.79,,,,,,
"2018/01/29 15:22:06.434",,,8.5,,,,,,,,,,,,,,
"2018/01/29 15:24:08.940",,,,,,,,,,,,,,,,11.3,
"2018/01/29 15:24:48.941",,,,,,,,,9.86,,,,,,,,
"2018/01/29 15:24:56.431",,,,8.47,,,,,,,,,,,,,
"2018/01/29 15:25:16.437",,,,,,,8.67,,,,,,,,,,
"2018/01/29 15:25:56.429",,9.69,,,,,,,,,,,,,,,
"2018/01/29 15:26:43.934",,,,,,,,,,9.69,,,,,,,
"2018/01/29 15:27:01.428",9.81,,,,,,,,,,,,,,,,
"2018/01/29 15:27:08.937",,,,,8.62,,,,,,,,,,,,
"2018/01/29 15:27:13.935",,,,,,,,,,,,,,,11.42,,
"2018/01/29 15:27:16.431",,,,,,,,,,,,,,11.23,,,
"2018/01/29 15:29:11.435",,,,,,,,,,,,,11.35,,,,
"2018/01/29 15:29:43.936",,,,,,,,8.69,,,,,,,,,
"2018/01/29 15:29:48.940",,,,,,8.47,,,,,,,,,,,
"2018/01/29 15:30:29.031",,,,,,,,,,,,11.33,,,,,
"2018/01/29 15:30:41.436",,,,,,,,,,,11.3,,,,,,
"2018/01/29 15:31:16.427",,,9.01,,,,,,,,,,,,,,
"2018/01/29 15:33:46.426",,,,,,,,,,,,,,,,11.81,
"2018/01/29 15:33:51.419",,,,,,,,,10.37,,,,,,,,
"2018/01/29 15:34:11.437",,,,8.99,,,,,,,,,,,,,
"2018/01/29 15:34:33.936",,,,,,,9.18,,,,,,,,,,
"2018/01/29 15:35:03.920",,10.2,,,,,,,,,,,,,,,
"2018/01/29 15:35:48.947",,,,,,,,,,10.2,,,,,,,
"2018/01/29 15:36:06.429",10.33,,,,,,,,,,,,,,,,
"2018/01/29 15:36:21.425",,,,,9.13,,,,,,,,,,,,
"2018/01/29 15:36:53.935",,,,,,,,,,,,,,,11.93,,
"2018/01/29 15:36:56.429",,,,,,,,,,,,,,11.74,,,
"2018/01/29 15:38:51.431",,,,,,,,,,,,,11.86,,,,
"2018/01/29 15:38:53.932",,,,,,,,9.2,,,,,,,,,
"2018/01/29 15:39:03.931",,,,,,8.99,,,,,,,,,,,
"2018/01/29 15:40:06.429",,,,,,,,,,,,11.84,,,,,
"2018/01/29 15:40:18.939",,,,,,,,,,,11.81,,,,,,
"2018/01/29 15:40:41.437",,,9.52,,,,,,,,,,,,,,
"2018/01/29 15:43:18.943",,,,,,,,,10.89,,,,,,,,
"2018/01/29 15:43:29.002",,,,9.5,,,,,,,,,,,,,
"2018/01/29 15:43:53.934",,,,,,,,,,,,,,,,12.32,
"2018/01/29 15:44:03.937",,,,,,,9.69,,,,,,,,,,
"2018/01/29 15:44:33.930",,10.72,,,,,,,,,,,,,,,
"2018/01/29 15:45:13.937",,,,,,,,,,10.72,,,,,,,
"2018/01/29 15:45:33.923",10.84,,,,,,,,,,,,,,,,
"2018/01/29 15:45:46.421",,,,,9.64,,,,,,,,,,,,
"2018/01/29 15:47:01.431",,,,,,,,,,,,,,,12.45,,
"2018/01/29 15:47:11.433",,,,,,,,,,,,,,12.25,,,
"2018/01/29 15:48:21.424",,,,,,,,9.72,,,,,,,,,
"2018/01/29 15:48:31.424",,,,,,9.5,,,,,,,,,,,
"2018/01/29 15:49:08.937",,,,,,,,,,,,,12.37,,,,
"2018/01/29 15:50:21.428",,,,,,,,,,,,12.35,,,,,
"2018/01/29 15:50:23.928",,,10.03,,,,,,,,,,,,,,
"2018/01/29 15:50:33.927",,,,,,,,,,,12.32,,,,,,
"2018/01/29 15:53:08.935",,,,,,,,,11.4,,,,,,,,
"2018/01/29 15:53:13.922",,,,10.01,,,,,,,,,,,,,
"2018/01/29 15:53:43.929",,,,,,,10.2,,,,,,,,,,
"2018/01/29 15:54:31.431",,11.23,,,,,,,,,,,,,,,
"2018/01/29 15:54:46.420",,,,,,,,,,,,,,,,12.84,
"2018/01/29 15:55:03.925",,,,,,,,,,11.23,,,,,,,
"2018/01/29 15:55:26.424",11.35,,,,,,,,,,,,,,,,
"2018/01/29 15:55:33.925",,,,,10.16,,,,,,,,,,,,
"2018/01/29 15:57:51.425",,,,,,,,,,,,,,,12.96,,
"2018/01/29 15:57:56.430",,,,,,,,,,,,,,12.76,,,
"2018/01/29 15:58:06.423",,,,,,10.01,,,,,,,,,,,
"2018/01/29 15:58:08.934",,,,,,,,10.23,,,,,,,,,
"2018/01/29 16:00:03.925",,,,,,,,,,,,,12.89,,,,
"2018/01/29 16:00:26.426",,,10.55,,,,,,,,,,,,,,
"2018/01/29 16:01:21.431",,,,,,,,,,,,12.86,,,,,
"2018/01/29 16:01:31.434",,,,,,,,,,,12.84,,,,,,
"2018/01/29 16:03:16.432",,,,10.52,,,,,,,,,,,,,
"2018/01/29 16:03:46.429",,,,,,,,,11.91,,,,,,,,
"2018/01/29 16:03:48.937",,,,,,,10.72,,,,,,,,,,
"2018/01/29 16:04:51.432",,11.74,,,,,,,,,,,,,,,
"2018/01/29 16:05:36.424",,,,,,,,,,11.74,,,,,,,
"2018/01/29 16:05:38.942",,,,,10.67,,,,,,,,,,,,
"2018/01/29 16:05:48.943",11.86,,,,,,,,,,,,,,,,
"2018/01/29 16:06:18.939",,,,,,,,,,,,,,,,13.35,
"2018/01/29 16:08:03.928",,,,,,10.52,,,,,,,,,,,
"2018/01/29 16:08:18.930",,,,,,,,10.74,,,,,,,,,
"2018/01/29 16:09:26.424",,,,,,,,,,,,,,13.28,13.47,,
"2018/01/29 16:10:53.934",,,11.06,,,,,,,,,,,,,,
"2018/01/29 16:11:46.431",,,,,,,,,,,,,13.4,,,,
"2018/01/29 16:12:59.011",,,,,,,,,,,,13.37,,,,,
"2018/01/29 16:13:01.431",,,,,,,,,,,13.35,,,,,,
"2018/01/29 16:13:41.420",,,,11.03,,,,,,,,,,,,,
"2018/01/29 16:14:26.432",,,,,,,11.23,,,,,,,,,,
"2018/01/29 16:14:29.017",,,,,,,,,12.42,,,,,,,,
"2018/01/29 16:15:51.422",,12.25,,,,,,,,,,,,,,,
"2018/01/29 16:16:06.438",,,,,11.18,,,,,,,,,,,,
"2018/01/29 16:16:43.935",12.37,,,,,,,,,12.25,,,,,,,
"2018/01/29 16:18:36.437",,,,,,,,,,,,,,,,13.86,
"2018/01/29 16:18:48.938",,,,,,11.03,,,,,,,,,,,
"2018/01/29 16:18:51.436",,,,,,,,11.25,,,,,,,,,
"2018/01/29 16:21:51.436",,,,,,,,,,,,,,,13.98,,
"2018/01/29 16:22:03.935",,,,,,,,,,,,,,13.79,,,
"2018/01/29 16:22:13.929",,,11.57,,,,,,,,,,,,,,
"2018/01/29 16:24:23.923",,,,,,,,,,,,,13.91,,,,
"2018/01/29 16:24:53.937",,,,11.54,,,,,,,,,,,,,
"2018/01/29 16:25:31.424",,,,,,,,,,,,13.88,,,,,
"2018/01/29 16:25:36.432",,,,,,,,,,,13.86,,,,,,
"2018/01/29 16:25:38.936",,,,,,,11.74,,,,,,,,,,
"2018/01/29 16:26:41.430",,,,,,,,,12.93,,,,,,,,
"2018/01/29 16:27:13.937",,,,,11.69,,,,,,,,,,,,
"2018/01/29 16:27:43.927",,12.76,,,,,,,,,,,,,,,
"2018/01/29 16:28:31.436",12.89,,,,,,,,,,,,,,,,
"2018/01/29 16:28:33.928",,,,,,,,,,12.76,,,,,,,
"2018/01/29 16:29:58.999",,,,,,11.54,,,,,,,,,,,
"2018/01/29 16:30:01.430",,,,,,,,11.76,,,,,,,,,
"2018/01/29 16:32:08.940",,,,,,,,,,,,,,,,14.37,
"2018/01/29 16:33:56.430",,,12.08,,,,,,,,,,,,,,
"2018/01/29 16:35:18.942",,,,,,,,,,,,,,,14.49,,
"2018/01/29 16:35:23.928",,,,,,,,,,,,,,14.3,,,
"2018/01/29 16:36:31.436",,,,12.06,,,,,,,,,,,,,
"2018/01/29 16:37:21.424",,,,,,,12.25,,,,,,,,,,
"2018/01/29 16:38:08.936",,,,,,,,,,,,,14.42,,,,
"2018/01/29 16:39:06.426",,,,,,,,,,,14.37,14.4,,,,,
"2018/01/29 16:39:08.935",,,,,12.2,,,,,,,,,,,,
"2018/01/29 16:39:26.419",,,,,,,,,13.45,,,,,,,,
"2018/01/29 16:40:13.923",,13.28,,,,,,,,,,,,,,,
"2018/01/29 16:40:56.429",13.4,,,,,,,,,,,,,,,,
"2018/01/29 16:41:08.942",,,,,,,,,,13.28,,,,,,,
"2018/01/29 16:41:33.928",,,,,,12.06,,,,,,,,,,,
"2018/01/29 16:41:46.429",,,,,,,,12.28,,,,,,,,,
"2018/01/29 16:46:21.422",,,12.59,,,,,,,,,,,,,,
"2018/01/29 16:46:46.424",,,,,,,,,,,,,,,,14.88,
"2018/01/29 16:48:59.015",,,,12.57,,,,,,,,,,,,,
"2018/01/29 16:49:48.943",,,,,,,12.76,,,,,,,,,,
"2018/01/29 16:49:59.012",,,,,,,,,,,,,,,15.01,,
"2018/01/29 16:50:03.935",,,,,,,,,,,,,,14.81,,,
"2018/01/29 16:51:16.432",,,,,12.71,,,,,,,,,,,,
"2018/01/29 16:52:38.937",,,,,,,,,,,,,14.93,,,,
"2018/01/29 16:52:48.936",,,,,,,,,13.96,,,,,,,,
"2018/01/29 16:53:38.940",,,,,,,,,,,14.88,,,,,,
"2018/01/29 16:53:46.432",,,,,,,,,,,,14.91,,,,,
"2018/01/29 16:53:48.940",,13.79,,,,,,,,,,,,,,,
"2018/01/29 16:53:51.428",,,,,,12.57,,,,,,,,,,,
"2018/01/29 16:54:03.931",,,,,,,,12.79,,,,,,,,,
"2018/01/29 16:54:23.933",13.91,,,,,,,,,,,,,,,,
"2018/01/29 16:54:53.927",,,,,,,,,,13.79,,,,,,,
"2018/01/29 16:59:13.930",,,13.1,,,,,,,,,,,,,,
"2018/01/29 17:01:59.006",,,,13.08,,,,,,,,,,,,,
"2018/01/29 17:02:21.434",,,,,,,,,,,,,,,,15.4,
"2018/01/29 17:02:51.433",,,,,,,13.28,,,,,,,,,,
"2018/01/29 17:04:13.933",,,,,13.23,,,,,,,,,,,,
"2018/01/29 17:05:38.946",,,,,,,,,,,,,,,15.52,,
"2018/01/29 17:05:41.429",,,,,,,,,,,,,,15.33,,,
"2018/01/29 17:06:43.930",,,,,,13.08,,,,,,,,,,,
"2018/01/29 17:07:09.017",,,,,,,,13.3,,,,,,,,,
"2018/01/29 17:07:26.435",,,,,,,,,14.47,,,,,,,,
"2018/01/29 17:08:03.936",,14.3,,,,,,,,,,,,,,,
"2018/01/29 17:08:36.433",,,,,,,,,,,,,15.45,,,,
"2018/01/29 17:08:43.929",14.42,,,,,,,,,,,,,,,,
"2018/01/29 17:09:26.436",,,,,,,,,,14.3,,,,,,,
